time,open,high,low,close,volume,oi
2017-08-25 21:51,277.9000,278.0000,277.8500,277.9000,1010.0000,357302.0000
2017-08-25 21:52,277.9000,277.9000,277.6000,277.7500,2244.0000,357270.0000
2017-08-25 21:53,277.7500,277.9000,277.7000,277.7500,814.0000,357016.0000
2017-08-25 21:54,277.7500,277.8500,277.6500,277.8000,916.0000,356990.0000
2017-08-25 21:55,277.8000,277.8000,277.5500,277.7500,1604.0000,357140.0000
2017-08-25 21:56,277.7500,277.8500,277.6500,277.7500,814.0000,357104.0000
2017-08-25 21:57,277.7500,277.7500,277.6000,277.7500,696.0000,357004.0000
2017-08-25 21:58,277.7000,277.8000,277.6500,277.7000,1168.0000,357088.0000
2017-08-25 21:59,277.7000,277.7500,277.5500,277.5500,1704.0000,356940.0000
2017-08-25 22:00,277.5500,278.1500,277.3000,278.0500,4556.0000,357394.0000
2017-08-25 22:01,278.1000,279.5000,278.0500,279.4500,5150.0000,357034.0000
2017-08-25 22:02,279.5000,279.5500,278.6000,278.6500,5246.0000,356648.0000
2017-08-25 22:03,278.7000,278.7500,278.5500,278.7000,2686.0000,356320.0000
2017-08-25 22:04,278.7000,278.8500,278.6500,278.7500,1768.0000,356492.0000
2017-08-25 22:05,278.7500,278.9500,278.7500,278.9000,1022.0000,356382.0000
2017-08-25 22:06,278.9500,278.9500,278.7000,278.8000,1922.0000,356016.0000
2017-08-25 22:07,278.8000,278.9000,278.8000,278.8500,792.0000,356012.0000
2017-08-25 22:08,278.9500,279.1000,278.8500,279.1000,2056.0000,356058.0000
2017-08-25 22:09,279.1500,279.4000,279.1000,279.2000,1742.0000,355992.0000
2017-08-25 22:10,279.2000,279.2500,279.1000,279.2000,1104.0000,356094.0000
2017-08-25 22:11,279.2000,279.2000,278.9000,278.9000,1038.0000,356048.0000
2017-08-25 22:12,278.8500,279.0500,278.8000,278.9000,1158.0000,356008.0000
2017-08-25 22:13,278.9000,279.0000,278.8500,278.9000,460.0000,356066.0000
2017-08-25 22:14,278.9000,279.0000,278.9000,278.9000,488.0000,356042.0000
2017-08-25 22:15,278.9000,279.0000,278.8000,278.9000,584.0000,356058.0000
2017-08-25 22:16,278.9000,278.9000,278.6500,278.7500,698.0000,356266.0000
2017-08-25 22:17,278.7000,278.8500,278.7000,278.8000,510.0000,356172.0000
2017-08-25 22:18,278.7500,278.9500,278.7500,278.9000,516.0000,356220.0000
2017-08-25 22:19,278.9000,278.9500,278.8500,278.9000,338.0000,356258.0000
2017-08-25 22:20,278.9000,278.9000,278.7500,278.8500,358.0000,356232.0000
2017-08-25 22:21,278.8500,279.0500,278.8500,279.0000,664.0000,356246.0000
2017-08-25 22:22,279.0000,279.1000,279.0000,279.0500,442.0000,356186.0000
2017-08-25 22:23,279.0500,279.3000,279.0500,279.2500,982.0000,356114.0000
2017-08-25 22:24,279.2500,279.2500,279.1000,279.1500,428.0000,356170.0000
2017-08-25 22:25,279.1500,279.2000,279.1000,279.1000,522.0000,356246.0000
2017-08-25 22:26,279.1000,279.1500,278.9500,279.0000,336.0000,356258.0000
2017-08-25 22:27,279.0000,279.2000,279.0000,279.1500,408.0000,356148.0000
2017-08-25 22:28,279.1500,279.2000,279.0500,279.1000,252.0000,356134.0000
2017-08-25 22:29,279.1000,279.3500,279.0500,279.3500,746.0000,356198.0000
2017-08-25 22:30,279.3500,279.4500,279.1500,279.2000,1008.0000,356414.0000
2017-08-25 22:31,279.2000,279.2000,279.0500,279.1500,744.0000,356520.0000
2017-08-25 22:32,279.1500,279.3000,279.1500,279.2500,608.0000,356496.0000
2017-08-25 22:33,279.2500,279.3500,279.1500,279.3000,686.0000,356618.0000
2017-08-25 22:34,279.3000,279.3500,279.2000,279.2500,760.0000,356468.0000
2017-08-25 22:35,279.2500,279.3000,279.1500,279.1500,142.0000,356428.0000
2017-08-25 22:36,279.1500,279.2000,279.0000,279.0500,376.0000,356496.0000
2017-08-25 22:37,279.0500,279.1000,279.0000,279.0500,350.0000,356502.0000
2017-08-25 22:38,279.0500,279.1000,279.0500,279.0500,226.0000,356482.0000
2017-08-25 22:39,279.0500,279.2000,279.0500,279.1500,164.0000,356488.0000
2017-08-25 22:40,279.1500,279.2500,279.1500,279.2000,416.0000,356488.0000
2017-08-25 22:41,279.2000,279.3000,279.1500,279.2500,302.0000,356490.0000
2017-08-25 22:42,279.2500,279.4000,279.2500,279.3000,410.0000,356502.0000
2017-08-25 22:43,279.3000,279.4000,279.2500,279.3000,260.0000,356506.0000
2017-08-25 22:44,279.3000,279.3500,279.2000,279.2500,230.0000,356536.0000
2017-08-25 22:45,279.2500,279.3500,279.2000,279.2500,566.0000,356586.0000
2017-08-25 22:46,279.2500,279.3500,279.2500,279.3000,176.0000,356504.0000
2017-08-25 22:47,279.3000,279.4500,279.3000,279.3500,776.0000,356346.0000
2017-08-25 22:48,279.3500,279.4000,279.3500,279.4000,162.0000,356304.0000
2017-08-25 22:49,279.4000,279.5000,279.4000,279.4500,226.0000,356328.0000
2017-08-25 22:50,279.4500,279.5000,279.4000,279.4000,486.0000,356166.0000
2017-08-25 22:51,279.4000,279.4500,279.3000,279.3000,300.0000,356074.0000
2017-08-25 22:52,279.3000,279.3500,279.3000,279.3000,254.0000,356028.0000
2017-08-25 22:53,279.3000,279.3000,279.2000,279.2500,268.0000,355982.0000
2017-08-25 22:54,279.2500,279.3000,279.2000,279.2500,220.0000,355980.0000
2017-08-25 22:55,279.2500,279.3000,279.1500,279.2000,318.0000,355880.0000
2017-08-25 22:56,279.1500,279.2500,279.1500,279.2500,568.0000,355708.0000
2017-08-25 22:57,279.2500,279.3000,279.2500,279.3000,64.0000,355718.0000
2017-08-25 22:58,279.2500,279.3000,279.1500,279.2500,286.0000,355686.0000
2017-08-25 22:59,279.2500,279.2500,279.2000,279.2500,230.0000,355652.0000
2017-08-25 23:00,279.2500,279.3500,279.2500,279.3000,464.0000,355662.0000
2017-08-25 23:01,279.5000,279.7500,279.5000,279.7000,1724.0000,355554.0000
2017-08-25 23:02,279.7000,279.8000,279.6500,279.8000,1268.0000,355392.0000
2017-08-25 23:03,279.8000,279.9000,279.7500,279.8500,1410.0000,355432.0000
2017-08-25 23:04,279.8500,279.9000,279.8000,279.9000,748.0000,355522.0000
2017-08-25 23:05,279.9000,280.0000,279.8500,279.8500,2084.0000,355890.0000
2017-08-25 23:06,279.9000,279.9000,279.7000,279.7000,894.0000,355896.0000
2017-08-25 23:07,279.7000,279.9000,279.7000,279.9000,482.0000,355826.0000
2017-08-25 23:08,279.9000,279.9500,279.8000,279.8500,588.0000,355846.0000
2017-08-25 23:09,279.8500,279.8500,279.6500,279.6500,528.0000,355636.0000
2017-08-25 23:10,279.6500,279.7500,279.6500,279.6500,606.0000,355536.0000
2017-08-25 23:11,279.6500,279.8500,279.6500,279.8000,392.0000,355418.0000
2017-08-25 23:12,279.8000,279.9000,279.8000,279.9000,392.0000,355542.0000
2017-08-25 23:13,279.9000,279.9000,279.7500,279.7500,210.0000,355530.0000
2017-08-25 23:14,279.7500,279.8500,279.7000,279.8000,566.0000,355500.0000
2017-08-25 23:15,279.8000,279.9000,279.8000,279.8000,290.0000,355492.0000
2017-08-25 23:16,279.8500,279.8500,279.6000,279.6500,748.0000,355192.0000
2017-08-25 23:17,279.6500,279.6500,279.5500,279.5500,432.0000,355182.0000
2017-08-25 23:18,279.5000,279.6500,279.5000,279.6000,408.0000,355150.0000
2017-08-25 23:19,279.6000,279.6500,279.5500,279.6000,298.0000,355140.0000
2017-08-25 23:20,279.6000,279.6500,279.5500,279.6500,250.0000,355078.0000
2017-08-25 23:21,279.6500,279.6500,279.6000,279.6500,198.0000,355116.0000
2017-08-25 23:22,279.6500,279.6500,279.5500,279.5500,102.0000,355118.0000
2017-08-25 23:23,279.5500,279.6000,279.5500,279.5500,128.0000,355056.0000
2017-08-25 23:24,279.6000,279.6000,279.5000,279.5000,456.0000,354988.0000
2017-08-25 23:25,279.5000,279.7000,279.4500,279.7000,702.0000,354922.0000
2017-08-25 23:26,279.7000,279.7000,279.6500,279.6500,118.0000,354912.0000
2017-08-25 23:27,279.6500,279.6500,279.5500,279.5500,178.0000,354796.0000
2017-08-25 23:28,279.5500,279.6000,279.4500,279.4500,442.0000,354802.0000
2017-08-25 23:29,279.5000,279.5500,279.4500,279.5000,244.0000,354754.0000
2017-08-25 23:30,279.5000,279.6000,279.5000,279.5500,262.0000,354824.0000
2017-08-25 23:31,279.5500,279.5500,279.4000,279.4000,564.0000,354692.0000
2017-08-25 23:32,279.4000,279.4500,279.4000,279.4500,752.0000,354430.0000
2017-08-25 23:33,279.4500,279.4500,279.4000,279.4000,308.0000,354494.0000
2017-08-25 23:34,279.4000,279.4500,279.3500,279.4000,436.0000,354306.0000
2017-08-25 23:35,279.3500,279.4500,279.2000,279.3000,998.0000,354080.0000
2017-08-25 23:36,279.3000,279.3000,279.1500,279.3000,402.0000,354236.0000
2017-08-25 23:37,279.3000,279.3500,279.2500,279.3000,220.0000,354242.0000
2017-08-25 23:38,279.3000,279.3500,279.2500,279.2500,162.0000,354208.0000
2017-08-25 23:39,279.2500,279.3000,279.2500,279.3000,130.0000,354218.0000
2017-08-25 23:40,279.2500,279.2500,279.1000,279.1500,632.0000,354186.0000
2017-08-25 23:41,279.1500,279.1500,279.1000,279.1000,256.0000,354076.0000
2017-08-25 23:42,279.1000,279.2000,279.1000,279.2000,298.0000,354032.0000
2017-08-25 23:43,279.2000,279.2000,279.1000,279.1000,282.0000,354124.0000
2017-08-25 23:44,279.0500,279.1000,278.8500,278.8500,1576.0000,353952.0000
2017-08-25 23:45,278.8500,278.9500,278.7000,278.9500,988.0000,353976.0000
2017-08-25 23:46,278.9500,279.1000,278.9000,279.0000,330.0000,353950.0000
2017-08-25 23:47,279.0000,279.2000,279.0000,279.1000,546.0000,353874.0000
2017-08-25 23:48,279.1000,279.1500,279.0500,279.1000,150.0000,353918.0000
2017-08-25 23:49,279.1000,279.1500,279.1000,279.1500,160.0000,353942.0000
2017-08-25 23:50,279.1500,279.2000,279.1000,279.2000,192.0000,353856.0000
2017-08-25 23:51,279.2000,279.3000,279.1000,279.3000,140.0000,353900.0000
2017-08-25 23:52,279.3000,279.3000,279.1500,279.2000,170.0000,353866.0000
2017-08-25 23:53,279.2000,279.2000,279.1500,279.1500,200.0000,353984.0000
2017-08-25 23:54,279.2000,279.2000,279.1500,279.1500,100.0000,354002.0000
2017-08-25 23:55,279.1500,279.2500,279.1500,279.2500,140.0000,354036.0000
2017-08-25 23:56,279.2500,279.2500,279.1500,279.2000,76.0000,354022.0000
2017-08-25 23:57,279.2500,279.2500,279.2000,279.2000,46.0000,353996.0000
2017-08-25 23:58,279.2000,279.2000,279.1500,279.2000,68.0000,353964.0000
2017-08-25 23:59,279.2000,279.3000,279.2000,279.2500,178.0000,353974.0000
2017-08-26 00:00,279.3000,279.4000,279.2500,279.3000,492.0000,353760.0000
2017-08-26 00:01,279.3000,279.3500,279.2500,279.3000,50.0000,353762.0000
2017-08-26 00:02,279.3500,279.3500,279.3000,279.3000,294.0000,353800.0000
2017-08-26 00:03,279.2500,279.3500,279.2500,279.3000,138.0000,353810.0000
2017-08-26 00:04,279.3500,279.3500,279.3000,279.3500,176.0000,353718.0000
2017-08-26 00:05,279.4000,279.4000,279.3500,279.3500,128.0000,353714.0000
2017-08-26 00:06,279.3500,279.5000,279.3500,279.5000,374.0000,353696.0000
2017-08-26 00:07,279.5000,279.5000,279.3500,279.4000,450.0000,353612.0000
2017-08-26 00:08,279.4000,279.4500,279.3500,279.3500,294.0000,353626.0000
2017-08-26 00:09,279.3500,279.4500,279.3500,279.4000,64.0000,353640.0000
2017-08-26 00:10,279.4000,279.4000,279.3500,279.4000,62.0000,353666.0000
2017-08-26 00:11,279.4000,279.4000,279.3500,279.3500,170.0000,353782.0000
2017-08-26 00:12,279.3500,279.4500,279.3000,279.4000,546.0000,353846.0000
2017-08-26 00:13,279.4000,279.4000,279.3500,279.3500,24.0000,353844.0000
2017-08-26 00:14,279.3500,279.4500,279.3500,279.4500,136.0000,353922.0000
2017-08-26 00:15,279.3500,279.5500,279.3500,279.5500,542.0000,353760.0000
2017-08-26 00:16,279.5500,279.5500,279.4500,279.4500,64.0000,353784.0000
2017-08-26 00:17,279.4500,279.5000,279.4500,279.4500,174.0000,353798.0000
2017-08-26 00:18,279.4500,279.5000,279.4000,279.4500,90.0000,353796.0000
2017-08-26 00:19,279.4500,279.5000,279.4500,279.4500,26.0000,353812.0000
2017-08-26 00:20,279.4500,279.4500,279.3500,279.3500,86.0000,353856.0000
2017-08-26 00:21,279.3500,279.4500,279.3500,279.4000,118.0000,353894.0000
2017-08-26 00:22,279.4000,279.4500,279.3500,279.3500,48.0000,353902.0000
2017-08-26 00:23,279.3500,279.3500,279.3500,279.3500,92.0000,353876.0000
2017-08-26 00:24,279.3500,279.4000,279.3500,279.3500,40.0000,353882.0000
2017-08-26 00:25,279.3500,279.4000,279.3500,279.4000,44.0000,353894.0000
2017-08-26 00:26,279.4000,279.4000,279.4000,279.4000,10.0000,353900.0000
2017-08-26 00:27,279.4000,279.4500,279.4000,279.4500,118.0000,353882.0000
2017-08-26 00:28,279.4500,279.4500,279.3500,279.4000,136.0000,353898.0000
2017-08-26 00:29,279.4000,279.4000,279.4000,279.4000,36.0000,353874.0000
2017-08-26 00:30,279.4000,279.4500,279.4000,279.4500,96.0000,353836.0000
2017-08-26 00:31,279.4500,279.5000,279.4500,279.4500,62.0000,353824.0000
2017-08-26 00:32,279.4500,279.6500,279.4500,279.5000,842.0000,353750.0000
2017-08-26 00:33,279.5000,279.5500,279.4500,279.5000,254.0000,353796.0000
2017-08-26 00:34,279.5000,279.5500,279.4500,279.4500,112.0000,353832.0000
2017-08-26 00:35,279.4500,279.5000,279.4500,279.4500,76.0000,353814.0000
2017-08-26 00:36,279.4500,279.5000,279.4500,279.4500,112.0000,353746.0000
2017-08-26 00:37,279.4500,279.5000,279.4500,279.5000,58.0000,353758.0000
2017-08-26 00:38,279.5000,279.5000,279.4500,279.5000,122.0000,353756.0000
2017-08-26 00:39,279.5000,279.5000,279.4500,279.4500,6.0000,353762.0000
2017-08-26 00:40,279.4500,279.4500,279.4000,279.4000,82.0000,353794.0000
2017-08-26 00:41,279.4500,279.4500,279.4000,279.4000,58.0000,353782.0000
2017-08-26 00:42,279.4000,279.4500,279.4000,279.4500,136.0000,353764.0000
2017-08-26 00:43,279.4500,279.4500,279.4000,279.4000,98.0000,353810.0000
2017-08-26 00:44,279.4000,279.5000,279.4000,279.5000,52.0000,353794.0000
2017-08-26 00:45,279.5000,279.6000,279.5000,279.5500,320.0000,353864.0000
2017-08-26 00:46,279.5500,279.5500,279.4500,279.4500,376.0000,353792.0000
2017-08-26 00:47,279.4500,279.5000,279.4500,279.5000,106.0000,353790.0000
2017-08-26 00:48,279.5000,279.5500,279.5000,279.5000,54.0000,353828.0000
2017-08-26 00:49,279.5000,279.5500,279.5000,279.5000,50.0000,353866.0000
2017-08-26 00:50,279.5000,279.5000,279.5000,279.5000,108.0000,353928.0000
2017-08-26 00:51,279.5000,279.5500,279.5000,279.5500,98.0000,353944.0000
2017-08-26 00:52,279.5500,279.6000,279.5500,279.5500,56.0000,353942.0000
2017-08-26 00:53,279.5500,279.6000,279.5500,279.6000,12.0000,353954.0000
2017-08-26 00:54,279.6000,279.6000,279.5000,279.5000,128.0000,353938.0000
2017-08-26 00:55,279.5500,279.6000,279.5000,279.5500,686.0000,354202.0000
2017-08-26 00:56,279.5500,279.6000,279.5500,279.6000,266.0000,354422.0000
2017-08-26 00:57,279.6000,279.6500,279.5500,279.6500,322.0000,354560.0000
2017-08-26 00:58,279.6500,279.7000,279.6000,279.6500,186.0000,354614.0000
2017-08-26 00:59,279.6500,279.7000,279.6000,279.6500,156.0000,354610.0000
2017-08-26 01:00,279.6500,279.7000,279.6000,279.6000,170.0000,354626.0000
2017-08-26 01:01,279.6000,279.6500,279.5500,279.6500,176.0000,354736.0000
2017-08-26 01:02,279.6500,279.6500,279.6000,279.6500,72.0000,354706.0000
2017-08-26 01:03,279.6500,279.6500,279.6000,279.6000,58.0000,354704.0000
2017-08-26 01:04,279.6000,279.6500,279.5500,279.5500,116.0000,354710.0000
2017-08-26 01:05,279.5500,279.6000,279.5500,279.5500,32.0000,354716.0000
2017-08-26 01:06,279.5500,279.6000,279.5500,279.6000,118.0000,354680.0000
2017-08-26 01:07,279.6000,279.6000,279.4000,279.4500,384.0000,354766.0000
2017-08-26 01:08,279.4500,279.4500,279.3500,279.3500,670.0000,354566.0000
2017-08-26 01:09,279.3500,279.6000,279.3500,279.6000,822.0000,354624.0000
2017-08-26 01:10,279.6000,279.6000,279.5500,279.6000,214.0000,354612.0000
2017-08-26 01:11,279.5500,279.5500,279.4500,279.4500,104.0000,354612.0000
2017-08-26 01:12,279.4500,279.5000,279.4500,279.5000,28.0000,354620.0000
2017-08-26 01:13,279.5000,279.5000,279.4500,279.5000,224.0000,354546.0000
2017-08-26 01:14,279.5000,279.5000,279.3500,279.4000,326.0000,354712.0000
2017-08-26 01:15,279.4000,279.4500,279.4000,279.4000,60.0000,354754.0000
2017-08-26 01:16,279.4000,279.5000,279.4000,279.5000,106.0000,354798.0000
2017-08-26 01:17,279.4500,279.5000,279.4500,279.5000,70.0000,354758.0000
2017-08-26 01:18,279.5000,279.5000,279.5000,279.5000,146.0000,354778.0000
2017-08-26 01:19,279.5000,279.5500,279.5000,279.5000,6.0000,354780.0000
2017-08-26 01:20,279.5000,279.5000,279.4500,279.4500,30.0000,354780.0000
2017-08-26 01:21,279.4500,279.4500,279.4500,279.4500,2.0000,354780.0000
2017-08-26 01:22,279.4500,279.4500,279.4000,279.4500,44.0000,354794.0000
2017-08-26 01:23,279.4500,279.5000,279.4500,279.5000,80.0000,354814.0000
2017-08-26 01:24,279.5000,279.5000,279.4500,279.4500,20.0000,354806.0000
2017-08-26 01:25,279.4500,279.4500,279.4500,279.4500,6.0000,354804.0000
2017-08-26 01:26,279.4500,279.5000,279.4000,279.5000,176.0000,354824.0000
2017-08-26 01:27,279.5000,279.5500,279.5000,279.5500,90.0000,354772.0000
2017-08-26 01:28,279.5500,279.6000,279.5000,279.5000,298.0000,354804.0000
2017-08-26 01:29,279.5000,279.6000,279.5000,279.5500,150.0000,354824.0000
2017-08-26 01:30,279.5500,279.5500,279.5000,279.5500,140.0000,354836.0000
2017-08-26 01:31,279.5500,279.5500,279.5500,279.5500,24.0000,354848.0000
2017-08-26 01:32,279.5500,279.6500,279.5500,279.6000,380.0000,354578.0000
2017-08-26 01:33,279.6500,279.6500,279.5500,279.6000,160.0000,354522.0000
2017-08-26 01:34,279.6000,279.6500,279.6000,279.6000,86.0000,354522.0000
2017-08-26 01:35,279.6000,279.7000,279.6000,279.6000,234.0000,354538.0000
2017-08-26 01:36,279.6000,279.6000,279.5500,279.5500,116.0000,354578.0000
2017-08-26 01:37,279.5500,279.5500,279.5500,279.5500,24.0000,354574.0000
2017-08-26 01:38,279.5500,279.5500,279.5500,279.5500,44.0000,354560.0000
2017-08-26 01:39,279.5500,279.5500,279.5500,279.5500,52.0000,354560.0000
2017-08-26 01:40,279.5500,279.5500,279.5000,279.5500,48.0000,354530.0000
2017-08-26 01:41,279.5500,279.5500,279.5000,279.5500,40.0000,354536.0000
2017-08-26 01:42,279.5500,279.5500,279.5500,279.5500,10.0000,354534.0000
2017-08-26 01:43,279.5500,279.5500,279.5500,279.5500,12.0000,354534.0000
2017-08-26 01:44,279.5500,279.5500,279.5000,279.5500,244.0000,354604.0000
2017-08-26 01:45,279.5500,279.5500,279.5500,279.5500,4.0000,354602.0000
2017-08-26 01:46,279.5500,279.5500,279.5000,279.5000,38.0000,354592.0000
2017-08-26 01:47,279.5000,279.5500,279.5000,279.5000,6.0000,354592.0000
2017-08-26 01:48,279.5500,279.5500,279.5000,279.5500,132.0000,354586.0000
2017-08-26 01:49,279.5500,279.7000,279.5000,279.5500,524.0000,354630.0000
2017-08-26 01:50,279.5500,279.5500,279.5500,279.5500,100.0000,354646.0000
2017-08-26 01:51,279.5500,279.5500,279.4500,279.5000,138.0000,354654.0000
2017-08-26 01:52,279.5000,279.5000,279.5000,279.5000,84.0000,354708.0000
2017-08-26 01:53,279.5000,279.5000,279.4500,279.5000,30.0000,354702.0000
2017-08-26 01:54,279.5000,279.5000,279.5000,279.5000,4.0000,354704.0000
2017-08-26 01:55,279.4500,279.5000,279.4500,279.5000,56.0000,354686.0000
2017-08-26 01:56,279.5000,279.5000,279.5000,279.5000,174.0000,354650.0000
2017-08-26 01:57,279.5000,279.5000,279.5000,279.5000,44.0000,354628.0000
2017-08-26 01:58,279.5000,279.5000,279.5000,279.5000,2.0000,354630.0000
2017-08-26 01:59,279.5000,279.5000,279.5000,279.5000,16.0000,354618.0000
2017-08-26 02:00,279.5000,279.5000,279.4500,279.4500,144.0000,354600.0000
2017-08-26 02:01,279.4500,279.4500,279.4000,279.4500,148.0000,354596.0000
2017-08-26 02:02,279.4500,279.4500,279.3500,279.3500,58.0000,354608.0000
2017-08-26 02:03,279.3500,279.4500,279.3500,279.3500,240.0000,354692.0000
2017-08-26 02:04,279.3500,279.4000,279.3000,279.3500,360.0000,354750.0000
2017-08-26 02:05,279.3500,279.4000,279.3500,279.3500,14.0000,354750.0000
2017-08-26 02:06,279.3500,279.4000,279.3000,279.3000,86.0000,354738.0000
2017-08-26 02:07,279.3000,279.3000,279.3000,279.3000,42.0000,354746.0000
2017-08-26 02:08,279.3000,279.3500,279.3000,279.3500,22.0000,354738.0000
2017-08-26 02:09,279.3000,279.3000,279.3000,279.3000,4.0000,354740.0000
2017-08-26 02:10,279.3000,279.3000,279.2500,279.2500,198.0000,354642.0000
2017-08-26 02:11,279.2500,279.3000,279.2500,279.3000,4.0000,354644.0000
2017-08-26 02:12,279.3000,279.3000,279.2500,279.2500,4.0000,354640.0000
2017-08-26 02:13,279.2500,279.2500,279.2500,279.2500,2.0000,354638.0000
2017-08-26 02:14,279.3000,279.3000,279.2500,279.3000,26.0000,354622.0000
2017-08-26 02:15,279.3000,279.3000,279.2500,279.2500,350.0000,354448.0000
2017-08-26 02:16,279.2500,279.3000,279.2500,279.3000,48.0000,354412.0000
2017-08-26 02:17,279.3000,279.3000,279.3000,279.3000,4.0000,354410.0000
2017-08-26 02:18,279.3000,279.3000,279.2500,279.3000,18.0000,354402.0000
2017-08-26 02:19,279.3000,279.3000,279.2500,279.2500,104.0000,354336.0000
2017-08-26 02:20,279.2500,279.2500,279.2000,279.2000,370.0000,354324.0000
2017-08-26 02:21,279.2000,279.2000,279.1500,279.2000,134.0000,354228.0000
2017-08-26 02:22,279.1500,279.2000,279.1500,279.1500,380.0000,354038.0000
2017-08-26 02:23,279.1500,279.2000,279.1500,279.1500,88.0000,353976.0000
2017-08-26 02:24,279.2000,279.2500,279.1500,279.2000,380.0000,353820.0000
2017-08-26 02:25,279.2500,279.2500,279.1500,279.1500,418.0000,353544.0000
2017-08-26 02:26,279.1500,279.2000,279.1500,279.1500,298.0000,353374.0000
2017-08-26 02:27,279.1500,279.2500,279.1500,279.2000,680.0000,353106.0000
2017-08-26 02:28,279.2000,279.3000,279.2000,279.3000,172.0000,353052.0000
2017-08-26 02:29,279.3500,279.3500,279.3000,279.3500,192.0000,352970.0000
,,,,,,
